grdc_no,lon,lat
41460,30.75,28.25
41461,31.25,28.25
41462,31.75,28.25
41463,32.25,28.25
41464,32.75,28.25
41465,33.25,28.25
41466,33.75,28.25
41467,34.25,28.25
41468,34.75,28.25
41469,35.25,28.25
41470,35.75,28.25
41471,36.25,28.25
41472,36.75,28.25
41473,37.25,28.25
41474,37.75,28.25
41475,38.25,28.25
41476,38.75,28.25
41477,39.25,28.25
41478,39.75,28.25
41479,40.25,28.25
41480,40.75,28.25
41481,41.25,28.25
41482,41.75,28.25
41483,42.25,28.25
41484,42.75,28.25
41485,43.25,28.25
41486,43.75,28.25
41487,44.25,28.25
41488,44.75,28.25
41489,45.25,28.25
41490,45.75,28.25
41491,46.25,28.25
41492,46.75,28.25
41493,47.25,28.25
41494,47.75,28.25
41495,48.25,28.25
41496,48.75,28.25
41497,51.25,28.25
41498,51.75,28.25
41499,52.25,28.25
41500,52.75,28.25
41501,53.25,28.25
41502,53.75,28.25
41503,54.25,28.25
41504,54.75,28.25
41505,55.25,28.25
41506,55.75,28.25
41507,56.25,28.25
41508,56.75,28.25
41509,57.25,28.25
41510,57.75,28.25
41511,58.25,28.25
41512,58.75,28.25
41513,59.25,28.25
41514,59.75,28.25
41515,60.25,28.25
41516,60.75,28.25
41517,61.25,28.25
41518,61.75,28.25
41519,62.25,28.25
41520,62.75,28.25
41521,63.25,28.25
41522,63.75,28.25
41523,64.25,28.25
41524,64.75,28.25
41525,65.25,28.25
41526,65.75,28.25
41527,66.25,28.25
41528,66.75,28.25
41529,67.25,28.25
41530,67.75,28.25
41531,68.25,28.25
41532,68.75,28.25
41533,69.25,28.25
41534,69.75,28.25
41535,70.25,28.25
41536,70.75,28.25
41537,71.25,28.25
41538,71.75,28.25
41539,72.25,28.25
41540,72.75,28.25
41541,73.25,28.25
41542,73.75,28.25
41543,74.25,28.25
41544,74.75,28.25
41545,75.25,28.25
41546,75.75,28.25
41547,76.25,28.25
41548,76.75,28.25
41549,77.25,28.25
41550,77.75,28.25
41551,78.25,28.25
41552,78.75,28.25
41553,79.25,28.25
41554,79.75,28.25
41555,80.25,28.25
41556,80.75,28.25
41557,81.25,28.25
41558,81.75,28.25
41559,82.25,28.25
41560,82.75,28.25
41561,83.25,28.25
41562,83.75,28.25
41563,84.25,28.25
41564,84.75,28.25
41565,85.25,28.25
41566,85.75,28.25
41567,86.25,28.25
41568,86.75,28.25
41569,87.25,28.25
41570,87.75,28.25
41571,88.25,28.25
41572,88.75,28.25
41573,89.25,28.25
41574,89.75,28.25
41575,90.25,28.25
41576,90.75,28.25
41577,91.25,28.25
41578,91.75,28.25
41579,92.25,28.25
41580,92.75,28.25
41581,93.25,28.25
41582,93.75,28.25
41583,94.25,28.25
41584,94.75,28.25
41585,95.25,28.25
41586,95.75,28.25
41587,96.25,28.25
41588,96.75,28.25
41589,97.25,28.25
41590,97.75,28.25
41591,98.25,28.25
41592,98.75,28.25
41593,99.25,28.25
41594,99.75,28.25
41595,100.25,28.25
41596,100.75,28.25
41597,101.25,28.25
41598,101.75,28.25
41599,102.25,28.25
41600,102.75,28.25
41601,103.25,28.25
41602,103.75,28.25
41603,104.25,28.25
41604,104.75,28.25
41605,105.25,28.25
41606,105.75,28.25
41607,106.25,28.25
41608,106.75,28.25
41609,107.25,28.25
41610,107.75,28.25
41611,108.25,28.25
41612,108.75,28.25
41613,109.25,28.25
41614,109.75,28.25
41615,110.25,28.25
41616,110.75,28.25
41617,111.25,28.25
41618,111.75,28.25
41619,112.25,28.25
41620,112.75,28.25
41621,113.25,28.25
41622,113.75,28.25
41623,114.25,28.25
41624,114.75,28.25
41625,115.25,28.25
41626,115.75,28.25
41627,116.25,28.25
41628,116.75,28.25
41629,117.25,28.25
41630,117.75,28.25
41631,118.25,28.25
41632,118.75,28.25
41633,119.25,28.25
41634,119.75,28.25
41635,120.25,28.25
41636,120.75,28.25
41637,121.25,28.25
41638,121.75,28.25
41639,129.25,28.25
41640,129.75,28.25
41641,-115.25,27.75
41642,-114.75,27.75
41643,-114.25,27.75
41644,-113.75,27.75
41645,-113.25,27.75
41646,-112.75,27.75
41647,-112.25,27.75
41648,-110.75,27.75
41649,-110.25,27.75
41650,-109.75,27.75
41651,-109.25,27.75
41652,-108.75,27.75
41653,-108.25,27.75
41654,-107.75,27.75
41655,-107.25,27.75
41656,-106.75,27.75
41657,-106.25,27.75
41658,-105.75,27.75
41659,-105.25,27.75
41660,-104.75,27.75
41661,-104.25,27.75
41662,-103.75,27.75
41663,-103.25,27.75
41664,-102.75,27.75
41665,-102.25,27.75
41666,-101.75,27.75
41667,-101.25,27.75
41668,-100.75,27.75
41669,-100.25,27.75
41670,-99.75,27.75
41671,-99.25,27.75
41672,-98.75,27.75
41673,-98.25,27.75
41674,-97.75,27.75
41675,-97.25,27.75
41676,-96.75,27.75
41677,-82.75,27.75
41678,-82.25,27.75
41679,-81.75,27.75
41680,-81.25,27.75
41681,-80.75,27.75
41682,-80.25,27.75
41683,-18.25,27.75
41684,-17.75,27.75
41685,-15.75,27.75
41686,-15.25,27.75
41687,-13.25,27.75
41688,-12.75,27.75
41689,-12.25,27.75
41690,-11.75,27.75
41691,-11.25,27.75
41692,-10.75,27.75
41693,-10.25,27.75
41694,-9.75,27.75
41695,-9.25,27.75
41696,-8.75,27.75
41697,-8.25,27.75
41698,-7.75,27.75
41699,-7.25,27.75
41700,-6.75,27.75
41701,-6.25,27.75
41702,-5.75,27.75
41703,-5.25,27.75
41704,-4.75,27.75
41705,-4.25,27.75
41706,-3.75,27.75
41707,-3.25,27.75
41708,-2.75,27.75
41709,-2.25,27.75
41710,-1.75,27.75
41711,-1.25,27.75
41712,-0.75,27.75
41713,-0.25,27.75
41714,0.25,27.75
41715,0.75,27.75
41716,1.25,27.75
41717,1.75,27.75
41718,2.25,27.75
41719,2.75,27.75
41720,3.25,27.75
41721,3.75,27.75
41722,4.25,27.75
41723,4.75,27.75
41724,5.25,27.75
41725,5.75,27.75
41726,6.25,27.75
41727,6.75,27.75
41728,7.25,27.75
41729,7.75,27.75
41730,8.25,27.75
41731,8.75,27.75
41732,9.25,27.75
41733,9.75,27.75
41734,10.25,27.75
41735,10.75,27.75
41736,11.25,27.75
41737,11.75,27.75
41738,12.25,27.75
41739,12.75,27.75
41740,13.25,27.75
41741,13.75,27.75
41742,14.25,27.75
41743,14.75,27.75
41744,15.25,27.75
41745,15.75,27.75
41746,16.25,27.75
41747,16.75,27.75
41748,17.25,27.75
41749,17.75,27.75
41750,18.25,27.75
41751,18.75,27.75
41752,19.25,27.75
41753,19.75,27.75
41754,20.25,27.75
41755,20.75,27.75
41756,21.25,27.75
41757,21.75,27.75
41758,22.25,27.75
41759,22.75,27.75
41760,23.25,27.75
41761,23.75,27.75
41762,24.25,27.75
41763,24.75,27.75
41764,25.25,27.75
41765,25.75,27.75
41766,26.25,27.75
41767,26.75,27.75
41768,27.25,27.75
41769,27.75,27.75
41770,28.25,27.75
41771,28.75,27.75
41772,29.25,27.75
41773,29.75,27.75
41774,30.25,27.75
41775,30.75,27.75
41776,31.25,27.75
41777,31.75,27.75
41778,32.25,27.75
41779,32.75,27.75
41780,33.25,27.75
41781,33.75,27.75
41782,34.25,27.75
41783,34.75,27.75
41784,35.25,27.75
41785,35.75,27.75
41786,36.25,27.75
41787,36.75,27.75
41788,37.25,27.75
41789,37.75,27.75
41790,38.25,27.75
41791,38.75,27.75
41792,39.25,27.75
41793,39.75,27.75
41794,40.25,27.75
41795,40.75,27.75
41796,41.25,27.75
41797,41.75,27.75
41798,42.25,27.75
41799,42.75,27.75
41800,43.25,27.75
41801,43.75,27.75
41802,44.25,27.75
41803,44.75,27.75
41804,45.25,27.75
41805,45.75,27.75
41806,46.25,27.75
41807,46.75,27.75
41808,47.25,27.75
41809,47.75,27.75
41810,48.25,27.75
41811,48.75,27.75
41812,49.25,27.75
41813,51.25,27.75
41814,51.75,27.75
41815,52.25,27.75
41816,52.75,27.75
41817,53.25,27.75
41818,53.75,27.75
41819,54.25,27.75
41820,54.75,27.75
41821,55.25,27.75
41822,55.75,27.75
41823,56.25,27.75
41824,56.75,27.75
41825,57.25,27.75
41826,57.75,27.75
41827,58.25,27.75
41828,58.75,27.75
41829,59.25,27.75
41830,59.75,27.75
41831,60.25,27.75
41832,60.75,27.75
41833,61.25,27.75
41834,61.75,27.75
41835,62.25,27.75
41836,62.75,27.75
41837,63.25,27.75
41838,63.75,27.75
41839,64.25,27.75
41840,64.75,27.75
41841,65.25,27.75
41842,65.75,27.75
41843,66.25,27.75
41844,66.75,27.75
41845,67.25,27.75
41846,67.75,27.75
41847,68.25,27.75
41848,68.75,27.75
41849,69.25,27.75
41850,69.75,27.75
41851,70.25,27.75
41852,70.75,27.75
41853,71.25,27.75
41854,71.75,27.75
41855,72.25,27.75
41856,72.75,27.75
41857,73.25,27.75
41858,73.75,27.75
41859,74.25,27.75
41860,74.75,27.75
41861,75.25,27.75
41862,75.75,27.75
41863,76.25,27.75
41864,76.75,27.75
41865,77.25,27.75
41866,77.75,27.75
41867,78.25,27.75
41868,78.75,27.75
41869,79.25,27.75
41870,79.75,27.75
41871,80.25,27.75
41872,80.75,27.75
41873,81.25,27.75
41874,81.75,27.75
41875,82.25,27.75
41876,82.75,27.75
41877,83.25,27.75
41878,83.75,27.75
41879,84.25,27.75
41880,84.75,27.75
41881,85.25,27.75
41882,85.75,27.75
41883,86.25,27.75
41884,86.75,27.75
41885,87.25,27.75
41886,87.75,27.75
41887,88.25,27.75
41888,88.75,27.75
41889,89.25,27.75
41890,89.75,27.75
41891,90.25,27.75
41892,90.75,27.75
41893,91.25,27.75
41894,91.75,27.75
41895,92.25,27.75
41896,92.75,27.75
41897,93.25,27.75
41898,93.75,27.75
41899,94.25,27.75
41900,94.75,27.75
41901,95.25,27.75
41902,95.75,27.75
41903,96.25,27.75
41904,96.75,27.75
41905,97.25,27.75
41906,97.75,27.75
41907,98.25,27.75
41908,98.75,27.75
41909,99.25,27.75
41910,99.75,27.75
41911,100.25,27.75
41912,100.75,27.75
41913,101.25,27.75
41914,101.75,27.75
41915,102.25,27.75
41916,102.75,27.75
41917,103.25,27.75
41918,103.75,27.75
41919,104.25,27.75
41920,104.75,27.75
41921,105.25,27.75
41922,105.75,27.75
41923,106.25,27.75
41924,106.75,27.75
41925,107.25,27.75
41926,107.75,27.75
41927,108.25,27.75
41928,108.75,27.75
41929,109.25,27.75
41930,109.75,27.75
41931,110.25,27.75
41932,110.75,27.75
41933,111.25,27.75
41934,111.75,27.75
41935,112.25,27.75
41936,112.75,27.75
41937,113.25,27.75
41938,113.75,27.75
41939,114.25,27.75
41940,114.75,27.75
41941,115.25,27.75
41942,115.75,27.75
41943,116.25,27.75
41944,116.75,27.75
41945,117.25,27.75
41946,117.75,27.75
41947,118.25,27.75
41948,118.75,27.75
41949,119.25,27.75
41950,119.75,27.75
41951,120.25,27.75
41952,120.75,27.75
41953,128.75,27.75
41954,-114.25,27.25
41955,-113.75,27.25
41956,-113.25,27.25
41957,-112.75,27.25
41958,-112.25,27.25
41959,-110.75,27.25
41960,-110.25,27.25
41961,-109.75,27.25
41962,-109.25,27.25
41963,-108.75,27.25
41964,-108.25,27.25
41965,-107.75,27.25
41966,-107.25,27.25
41967,-106.75,27.25
41968,-106.25,27.25
41969,-105.75,27.25
41970,-105.25,27.25
41971,-104.75,27.25
41972,-104.25,27.25
41973,-103.75,27.25
41974,-103.25,27.25
41975,-102.75,27.25
41976,-102.25,27.25
41977,-101.75,27.25
41978,-101.25,27.25
41979,-100.75,27.25
41980,-100.25,27.25
41981,-99.75,27.25
41982,-99.25,27.25
41983,-98.75,27.25
41984,-98.25,27.25
41985,-97.75,27.25
41986,-97.25,27.25
41987,-82.75,27.25
41988,-82.25,27.25
41989,-81.75,27.25
41990,-81.25,27.25
41991,-80.75,27.25
41992,-80.25,27.25
41993,-13.25,27.25
41994,-12.75,27.25
41995,-12.25,27.25
41996,-11.75,27.25
41997,-11.25,27.25
41998,-10.75,27.25
41999,-10.25,27.25
42000,-9.75,27.25
42001,-9.25,27.25
42002,-8.75,27.25
42003,-8.25,27.25
42004,-7.75,27.25
42005,-7.25,27.25
42006,-6.75,27.25
42007,-6.25,27.25
42008,-5.75,27.25
42009,-5.25,27.25
42010,-4.75,27.25
42011,-4.25,27.25
42012,-3.75,27.25
42013,-3.25,27.25
42014,-2.75,27.25
42015,-2.25,27.25
42016,-1.75,27.25
42017,-1.25,27.25
42018,-0.75,27.25
42019,-0.25,27.25
42020,0.25,27.25
42021,0.75,27.25
42022,1.25,27.25
42023,1.75,27.25
42024,2.25,27.25
42025,2.75,27.25
42026,3.25,27.25
42027,3.75,27.25
42028,4.25,27.25
42029,4.75,27.25
42030,5.25,27.25
42031,5.75,27.25
42032,6.25,27.25
42033,6.75,27.25
42034,7.25,27.25
42035,7.75,27.25
42036,8.25,27.25
42037,8.75,27.25
42038,9.25,27.25
42039,9.75,27.25
42040,10.25,27.25
42041,10.75,27.25
42042,11.25,27.25
42043,11.75,27.25
42044,12.25,27.25
42045,12.75,27.25
42046,13.25,27.25
42047,13.75,27.25
42048,14.25,27.25
42049,14.75,27.25
42050,15.25,27.25
42051,15.75,27.25
42052,16.25,27.25
42053,16.75,27.25
42054,17.25,27.25
42055,17.75,27.25
42056,18.25,27.25
42057,18.75,27.25
42058,19.25,27.25
42059,19.75,27.25
42060,20.25,27.25
42061,20.75,27.25
42062,21.25,27.25
42063,21.75,27.25
42064,22.25,27.25
42065,22.75,27.25
42066,23.25,27.25
42067,23.75,27.25
42068,24.25,27.25
42069,24.75,27.25
42070,25.25,27.25
42071,25.75,27.25
42072,26.25,27.25
42073,26.75,27.25
42074,27.25,27.25
42075,27.75,27.25
42076,28.25,27.25
42077,28.75,27.25
42078,29.25,27.25
42079,29.75,27.25
42080,30.25,27.25
42081,30.75,27.25
42082,31.25,27.25
42083,31.75,27.25
42084,32.25,27.25
42085,32.75,27.25
42086,33.25,27.25
42087,33.75,27.25
42088,35.75,27.25
42089,36.25,27.25
42090,36.75,27.25
42091,37.25,27.25
42092,37.75,27.25
42093,38.25,27.25
42094,38.75,27.25
42095,39.25,27.25
42096,39.75,27.25
42097,40.25,27.25
42098,40.75,27.25
42099,41.25,27.25
42100,41.75,27.25
42101,42.25,27.25
42102,42.75,27.25
42103,43.25,27.25
42104,43.75,27.25
42105,44.25,27.25
42106,44.75,27.25
42107,45.25,27.25
42108,45.75,27.25
42109,46.25,27.25
42110,46.75,27.25
42111,47.25,27.25
42112,47.75,27.25
42113,48.25,27.25
42114,48.75,27.25
42115,49.25,27.25
42116,49.75,27.25
42117,52.75,27.25
42118,53.25,27.25
42119,53.75,27.25
42120,54.25,27.25
42121,54.75,27.25
42122,55.25,27.25
42123,55.75,27.25
42124,56.25,27.25
42125,56.75,27.25
42126,57.25,27.25
42127,57.75,27.25
42128,58.25,27.25
42129,58.75,27.25
42130,59.25,27.25
42131,59.75,27.25
42132,60.25,27.25
42133,60.75,27.25
42134,61.25,27.25
42135,61.75,27.25
42136,62.25,27.25
42137,62.75,27.25
42138,63.25,27.25
42139,63.75,27.25
42140,64.25,27.25
42141,64.75,27.25
42142,65.25,27.25
42143,65.75,27.25
42144,66.25,27.25
42145,66.75,27.25
42146,67.25,27.25
42147,67.75,27.25
42148,68.25,27.25
42149,68.75,27.25
42150,69.25,27.25
42151,69.75,27.25
42152,70.25,27.25
42153,70.75,27.25
42154,71.25,27.25
42155,71.75,27.25
42156,72.25,27.25
42157,72.75,27.25
42158,73.25,27.25
42159,73.75,27.25
42160,74.25,27.25
42161,74.75,27.25
42162,75.25,27.25
42163,75.75,27.25
42164,76.25,27.25
42165,76.75,27.25
42166,77.25,27.25
42167,77.75,27.25
42168,78.25,27.25
42169,78.75,27.25
42170,79.25,27.25
42171,79.75,27.25
42172,80.25,27.25
42173,80.75,27.25
42174,81.25,27.25
42175,81.75,27.25
42176,82.25,27.25
42177,82.75,27.25
42178,83.25,27.25
42179,83.75,27.25
42180,84.25,27.25
42181,84.75,27.25
42182,85.25,27.25
42183,85.75,27.25
42184,86.25,27.25
42185,86.75,27.25
42186,87.25,27.25
42187,87.75,27.25
42188,88.25,27.25
42189,88.75,27.25
42190,89.25,27.25
42191,89.75,27.25
42192,90.25,27.25
42193,90.75,27.25
42194,91.25,27.25
42195,91.75,27.25
42196,92.25,27.25
42197,92.75,27.25
42198,93.25,27.25
42199,93.75,27.25
42200,94.25,27.25
42201,94.75,27.25
42202,95.25,27.25
42203,95.75,27.25
42204,96.25,27.25
42205,96.75,27.25
42206,97.25,27.25
42207,97.75,27.25
42208,98.25,27.25
42209,98.75,27.25
42210,99.25,27.25
42211,99.75,27.25
42212,100.25,27.25
42213,100.75,27.25
42214,101.25,27.25
42215,101.75,27.25
42216,102.25,27.25
42217,102.75,27.25
42218,103.25,27.25
42219,103.75,27.25
42220,104.25,27.25
42221,104.75,27.25
42222,105.25,27.25
42223,105.75,27.25
42224,106.25,27.25
42225,106.75,27.25
42226,107.25,27.25
42227,107.75,27.25
42228,108.25,27.25
42229,108.75,27.25
42230,109.25,27.25
42231,109.75,27.25
42232,110.25,27.25
42233,110.75,27.25
42234,111.25,27.25
42235,111.75,27.25
42236,112.25,27.25
42237,112.75,27.25
42238,113.25,27.25
42239,113.75,27.25
42240,114.25,27.25
42241,114.75,27.25
42242,115.25,27.25
42243,115.75,27.25
42244,116.25,27.25
42245,116.75,27.25
42246,117.25,27.25
42247,117.75,27.25
42248,118.25,27.25
42249,118.75,27.25
42250,119.25,27.25
42251,119.75,27.25
42252,120.25,27.25
42253,120.75,27.25
42254,128.75,27.25
42255,-113.75,26.75
42256,-113.25,26.75
42257,-112.75,26.75
42258,-112.25,26.75
42259,-111.75,26.75
42260,-109.75,26.75
42261,-109.25,26.75
42262,-108.75,26.75
42263,-108.25,26.75
42264,-107.75,26.75
42265,-107.25,26.75
42266,-106.75,26.75
42267,-106.25,26.75
42268,-105.75,26.75
42269,-105.25,26.75
42270,-104.75,26.75
42271,-104.25,26.75
42272,-103.75,26.75
42273,-103.25,26.75
42274,-102.75,26.75
42275,-102.25,26.75
42276,-101.75,26.75
42277,-101.25,26.75
42278,-100.75,26.75
42279,-100.25,26.75
42280,-99.75,26.75
42281,-99.25,26.75
42282,-98.75,26.75
42283,-98.25,26.75
42284,-97.75,26.75
42285,-97.25,26.75
42286,-82.25,26.75
42287,-81.75,26.75
42288,-81.25,26.75
42289,-80.75,26.75
42290,-80.25,26.75
42291,-78.75,26.75
42292,-78.25,26.75
42293,-77.75,26.75
42294,-77.25,26.75
42295,-13.75,26.75
42296,-13.25,26.75
42297,-12.75,26.75
42298,-12.25,26.75
42299,-11.75,26.75
42300,-11.25,26.75
42301,-10.75,26.75
42302,-10.25,26.75
42303,-9.75,26.75
42304,-9.25,26.75
42305,-8.75,26.75
42306,-8.25,26.75
42307,-7.75,26.75
42308,-7.25,26.75
42309,-6.75,26.75
42310,-6.25,26.75
42311,-5.75,26.75
42312,-5.25,26.75
42313,-4.75,26.75
42314,-4.25,26.75
42315,-3.75,26.75
42316,-3.25,26.75
42317,-2.75,26.75
42318,-2.25,26.75
42319,-1.75,26.75
42320,-1.25,26.75
42321,-0.75,26.75
42322,-0.25,26.75
42323,0.25,26.75
42324,0.75,26.75
42325,1.25,26.75
42326,1.75,26.75
42327,2.25,26.75
42328,2.75,26.75
42329,3.25,26.75
42330,3.75,26.75
42331,4.25,26.75
42332,4.75,26.75
42333,5.25,26.75
42334,5.75,26.75
42335,6.25,26.75
42336,6.75,26.75
42337,7.25,26.75
42338,7.75,26.75
42339,8.25,26.75
42340,8.75,26.75
42341,9.25,26.75
42342,9.75,26.75
42343,10.25,26.75
42344,10.75,26.75
42345,11.25,26.75
42346,11.75,26.75
42347,12.25,26.75
42348,12.75,26.75
42349,13.25,26.75
42350,13.75,26.75
42351,14.25,26.75
42352,14.75,26.75
42353,15.25,26.75
42354,15.75,26.75
42355,16.25,26.75
42356,16.75,26.75
42357,17.25,26.75
42358,17.75,26.75
42359,18.25,26.75
42360,18.75,26.75
42361,19.25,26.75
42362,19.75,26.75
42363,20.25,26.75
42364,20.75,26.75
42365,21.25,26.75
42366,21.75,26.75
42367,22.25,26.75
42368,22.75,26.75
42369,23.25,26.75
42370,23.75,26.75
42371,24.25,26.75
42372,24.75,26.75
42373,25.25,26.75
42374,25.75,26.75
42375,26.25,26.75
42376,26.75,26.75
42377,27.25,26.75
42378,27.75,26.75
42379,28.25,26.75
42380,28.75,26.75
42381,29.25,26.75
42382,29.75,26.75
42383,30.25,26.75
42384,30.75,26.75
42385,31.25,26.75
42386,31.75,26.75
42387,32.25,26.75
42388,32.75,26.75
42389,33.25,26.75
42390,33.75,26.75
42391,35.75,26.75
42392,36.25,26.75
42393,36.75,26.75
42394,37.25,26.75
42395,37.75,26.75
42396,38.25,26.75
42397,38.75,26.75
42398,39.25,26.75
42399,39.75,26.75
42400,40.25,26.75
42401,40.75,26.75
42402,41.25,26.75
42403,41.75,26.75
42404,42.25,26.75
42405,42.75,26.75
42406,43.25,26.75
42407,43.75,26.75
42408,44.25,26.75
42409,44.75,26.75
42410,45.25,26.75
42411,45.75,26.75
42412,46.25,26.75
42413,46.75,26.75
42414,47.25,26.75
42415,47.75,26.75
42416,48.25,26.75
42417,48.75,26.75
42418,49.25,26.75
42419,49.75,26.75
42420,50.25,26.75
42421,53.25,26.75
42422,53.75,26.75
42423,54.25,26.75
42424,54.75,26.75
42425,55.25,26.75
42426,55.75,26.75
42427,56.25,26.75
42428,56.75,26.75
42429,57.25,26.75
42430,57.75,26.75
42431,58.25,26.75
42432,58.75,26.75
42433,59.25,26.75
42434,59.75,26.75
42435,60.25,26.75
42436,60.75,26.75
42437,61.25,26.75
42438,61.75,26.75
42439,62.25,26.75
42440,62.75,26.75
42441,63.25,26.75
42442,63.75,26.75
42443,64.25,26.75
42444,64.75,26.75
42445,65.25,26.75
42446,65.75,26.75
42447,66.25,26.75
42448,66.75,26.75
42449,67.25,26.75
42450,67.75,26.75
42451,68.25,26.75
42452,68.75,26.75
42453,69.25,26.75
42454,69.75,26.75
42455,70.25,26.75
42456,70.75,26.75
42457,71.25,26.75
42458,71.75,26.75
42459,72.25,26.75
42460,72.75,26.75
42461,73.25,26.75
42462,73.75,26.75
42463,74.25,26.75
42464,74.75,26.75
42465,75.25,26.75
42466,75.75,26.75
42467,76.25,26.75
42468,76.75,26.75
42469,77.25,26.75
42470,77.75,26.75
42471,78.25,26.75
42472,78.75,26.75
42473,79.25,26.75
42474,79.75,26.75
42475,80.25,26.75
42476,80.75,26.75
42477,81.25,26.75
42478,81.75,26.75
42479,82.25,26.75
42480,82.75,26.75
42481,83.25,26.75
42482,83.75,26.75
42483,84.25,26.75
42484,84.75,26.75
42485,85.25,26.75
42486,85.75,26.75
42487,86.25,26.75
42488,86.75,26.75
42489,87.25,26.75
42490,87.75,26.75
42491,88.25,26.75
42492,88.75,26.75
42493,89.25,26.75
42494,89.75,26.75
42495,90.25,26.75
42496,90.75,26.75
42497,91.25,26.75
42498,91.75,26.75
42499,92.25,26.75
42500,92.75,26.75
42501,93.25,26.75
42502,93.75,26.75
42503,94.25,26.75
42504,94.75,26.75
42505,95.25,26.75
42506,95.75,26.75
42507,96.25,26.75
42508,96.75,26.75
42509,97.25,26.75
42510,97.75,26.75
42511,98.25,26.75
42512,98.75,26.75
42513,99.25,26.75
42514,99.75,26.75
42515,100.25,26.75
42516,100.75,26.75
42517,101.25,26.75
42518,101.75,26.75
42519,102.25,26.75
42520,102.75,26.75
42521,103.25,26.75
42522,103.75,26.75
42523,104.25,26.75
42524,104.75,26.75
42525,105.25,26.75
42526,105.75,26.75
42527,106.25,26.75
42528,106.75,26.75
42529,107.25,26.75
42530,107.75,26.75
42531,108.25,26.75
42532,108.75,26.75
42533,109.25,26.75
42534,109.75,26.75
42535,110.25,26.75
42536,110.75,26.75
42537,111.25,26.75
42538,111.75,26.75
42539,112.25,26.75
42540,112.75,26.75
42541,113.25,26.75
42542,113.75,26.75
42543,114.25,26.75
42544,114.75,26.75
42545,115.25,26.75
42546,115.75,26.75
42547,116.25,26.75
42548,116.75,26.75
42549,117.25,26.75
42550,117.75,26.75
42551,118.25,26.75
42552,118.75,26.75
42553,119.25,26.75
42554,119.75,26.75
42555,120.25,26.75
42556,127.75,26.75
42557,128.25,26.75
42558,-112.75,26.25
42559,-112.25,26.25
42560,-111.75,26.25
42561,-111.25,26.25
42562,-109.25,26.25
42563,-108.75,26.25
42564,-108.25,26.25
42565,-107.75,26.25
42566,-107.25,26.25
42567,-106.75,26.25
42568,-106.25,26.25
42569,-105.75,26.25
42570,-105.25,26.25
42571,-104.75,26.25
42572,-104.25,26.25
42573,-103.75,26.25
42574,-103.25,26.25
42575,-102.75,26.25
42576,-102.25,26.25
42577,-101.75,26.25
42578,-101.25,26.25
42579,-100.75,26.25
42580,-100.25,26.25
42581,-99.75,26.25
42582,-99.25,26.25
42583,-98.75,26.25
42584,-98.25,26.25
42585,-97.75,26.25
42586,-97.25,26.25
42587,-81.75,26.25
42588,-81.25,26.25
42589,-80.75,26.25
42590,-80.25,26.25
42591,-77.25,26.25
42592,-14.25,26.25
42593,-13.75,26.25
42594,-13.25,26.25
42595,-12.75,26.25
42596,-12.25,26.25
42597,-11.75,26.25
42598,-11.25,26.25
42599,-10.75,26.25
42600,-10.25,26.25
42601,-9.75,26.25
42602,-9.25,26.25
42603,-8.75,26.25
42604,-8.25,26.25
42605,-7.75,26.25
42606,-7.25,26.25
42607,-6.75,26.25
42608,-6.25,26.25
42609,-5.75,26.25
42610,-5.25,26.25
42611,-4.75,26.25
42612,-4.25,26.25
42613,-3.75,26.25
42614,-3.25,26.25
42615,-2.75,26.25
42616,-2.25,26.25
42617,-1.75,26.25
42618,-1.25,26.25
42619,-0.75,26.25
42620,-0.25,26.25
42621,0.25,26.25
42622,0.75,26.25
42623,1.25,26.25
42624,1.75,26.25
42625,2.25,26.25
42626,2.75,26.25
42627,3.25,26.25
42628,3.75,26.25
42629,4.25,26.25
42630,4.75,26.25
42631,5.25,26.25
42632,5.75,26.25
42633,6.25,26.25
42634,6.75,26.25
42635,7.25,26.25
42636,7.75,26.25
42637,8.25,26.25
42638,8.75,26.25
42639,9.25,26.25
42640,9.75,26.25
42641,10.25,26.25
42642,10.75,26.25
42643,11.25,26.25
42644,11.75,26.25
42645,12.25,26.25
42646,12.75,26.25
42647,13.25,26.25
42648,13.75,26.25
42649,14.25,26.25
42650,14.75,26.25
42651,15.25,26.25
42652,15.75,26.25
42653,16.25,26.25
42654,16.75,26.25
42655,17.25,26.25
42656,17.75,26.25
42657,18.25,26.25
42658,18.75,26.25
42659,19.25,26.25
42660,19.75,26.25
42661,20.25,26.25
42662,20.75,26.25
42663,21.25,26.25
42664,21.75,26.25
42665,22.25,26.25
42666,22.75,26.25
42667,23.25,26.25
42668,23.75,26.25
42669,24.25,26.25
